core,depth,aom,yrsbp,flux,smt
PC1029,0.25,121.5914479,0,60795.72393,NA
PC1029,0.75,102.61426,0,51307.12999,NA
PC1029,1.25,92.33881279,0,46169.4064,NA
PC1029,1.75,87.39452185,0,43697.26093,NA
PC1029,2.25,85.63830685,0,42819.15342,NA
PC1029,2.75,86.74315039,0,43371.5752,NA
PC1029,3.25,91.59975654,0,45799.87827,NA
PC1029,3.75,103.1518669,0,51575.93344,NA
PC1029,4.25,129.4872652,0,64743.6326,NA
PC1029,4.75,191.7522875,0,95876.14377,NA
PC1029,5.25,342.1405575,0,171070.2788,NA
PC1029,5.75,698.4473015,0,349223.6508,NA
PC1029,6.25,1461.818625,0,730909.3123,NA
PC1029,6.75,2574.671294,0,1287335.647,NA
PC1029,7.25,3341.250297,0,1670625.148,NA
PC1029,7.75,3782.852153,0,1891426.077,NA
PC1029,8.25,4125.260724,0,2062630.362,NA
PC1029,8.75,4435.169576,0,2217584.788,NA
PC1029,9.25,4726.840835,0,2363420.418,NA
PC1029,9.75,5000.163567,0,2500081.783,NA
PC1029,10.25,5252.208608,0,2626104.304,NA
PC1029,10.75,5482.436196,0,2741218.098,NA
PC1029,11.25,5694.21879,0,2847109.395,NA
PC1029,11.75,5892.739125,0,2946369.562,NA
PC1029,12.25,6082.233715,0,3041116.857,NA
PC1029,12.75,6264.93418,0,3132467.09,NA
PC1029,13.25,6440.936188,0,3220468.094,NA
PC1029,13.75,6609.296829,0,3304648.415,NA
PC1029,14.25,6769.005586,0,3384502.793,NA
PC1029,14.75,6919.357822,0,3459678.911,NA
PC1029,15.25,7060.020713,0,3530010.356,NA
PC1029,15.75,7190.973257,0,3595486.629,NA
PC1029,16.25,7312.41122,0,3656205.61,NA
PC1029,16.75,7424.659771,0,3712329.886,NA
PC1029,17.25,7528.110145,0,3764055.072,NA
PC1029,17.75,7623.183104,0,3811591.552,NA
PC1029,18.25,7709.43018,0,3854715.09,NA
PC1029,18.75,7787.995148,0,3893997.574,NA
PC1029,19.25,7859.309368,0,3929654.684,NA
PC1029,19.75,7923.788185,0,3961894.092,NA
PC1029,20.25,7981.961266,0,3990980.633,NA
PC1029,20.75,8034.489586,0,4017244.793,NA
PC1029,21.25,8082.149187,0,4041074.594,NA
PC1029,21.75,8125.759234,0,4062879.617,NA
PC1029,22.25,8166.070743,0,4083035.372,NA
PC1029,22.75,8203.723891,0,4101861.946,NA
PC1029,23.25,8239.251773,0,4119625.886,NA
PC1029,23.75,8273.086285,0,4136543.143,NA
PC1029,24.25,8305.563865,0,4152781.932,NA
PC1029,24.75,8336.948294,0,4168474.147,NA
PC1029,25.25,8367.446062,0,4183723.031,NA
PC1029,25.75,8397.218694,0,4198609.347,NA
PC1029,26.25,8426.394068,0,4213197.034,NA
PC1029,26.75,8455.076305,0,4227538.153,NA
PC1029,27.25,8483.353233,0,4241676.617,NA
PC1029,27.75,8511.300317,0,4255650.158,NA
PC1029,28.25,8538.98142,0,4269490.71,NA
PC1029,28.75,8566.447841,0,4283223.921,NA
PC1029,29.25,8593.735702,0,4296867.851,NA
PC1029,29.75,8620.862596,0,4310431.298,NA
GC1045,130,0.000180427,10,0.451068493,82
GC1045,132.5,0.000489836,10,1.224589041,82
GC1045,135,0.001329699,10,3.324246575,82
GC1045,137.5,0.003609041,10,9.02260274,82
GC1045,140,0.009794795,10,24.4869863,82
GC1045,142.5,0.02657726,10,66.44315068,82
GC1045,145,0.07209589,10,180.239726,82
GC1045,147.5,0.195473973,10,488.6849315,82
GC1045,150,0.529479452,10,1323.69863,82
GC1045,152.5,1.431205479,10,3578.013699,82
GC1045,155,3.849589041,10,9623.972603,82
GC1045,157.5,10.23287671,10,25582.19178,82
GC1045,160,26.41863014,10,66046.57534,82
GC1045,162.5,63.56986301,10,158924.6575,82
GC1045,165,130.4383562,10,326095.8904,82
GC1045,167.5,182.2082192,10,455520.5479,82
GC1045,170,68.59178082,10,171479.4521,82
GC1045,172.5,6.593972603,10,16484.93151,82
GC1045,175,0.444082192,10,1110.205479,82
GC1045,120,0.000191515,9,0.478787671,82
GC1045,122.5,0.000519945,9,1.299863014,82
GC1045,125,0.001411507,9,3.528767123,82
GC1045,127.5,0.003831233,9,9.578082192,82
GC1045,130,0.010398356,9,25.99589041,82
GC1045,132.5,0.028216438,9,70.54109589,82
GC1045,135,0.076547945,9,191.369863,82
GC1045,137.5,0.207556164,9,518.890411,82
GC1045,140,0.562219178,9,1405.547945,82
GC1045,142.5,1.519561644,9,3798.90411,82
GC1045,145,4.086027397,9,10215.06849,82
GC1045,147.5,10.8509589,9,27127.39726,82
GC1045,150,27.94520548,9,69863.0137,82
GC1045,152.5,66.8630137,9,167157.5342,82
GC1045,155,135.5780822,9,338945.2055,82
GC1045,157.5,184.1260274,9,460315.0685,82
GC1045,160,64.9890411,9,162472.6027,82
GC1045,162.5,6.062739726,9,15156.84932,82
GC1045,165,0.404438356,9,1011.09589,82
GC1045,167.5,0.024553973,9,61.38493151,82
GC1045,170,0.001417699,9,3.544246575,82
GC1045,172.5,7.92E-05,9,0.198006849,82
GC1045,175,4.32E-06,9,0.010808904,82
GC1045,110,0.000202011,8,0.505027397,82
GC1045,112.5,0.000548466,8,1.371164384,82
GC1045,115,0.001488932,8,3.722328767,82
GC1045,117.5,0.004041644,8,10.10410959,82
GC1045,120,0.010969863,8,27.42465753,82
GC1045,122.5,0.029769863,8,74.42465753,82
GC1045,125,0.080764384,8,201.9109589,82
GC1045,127.5,0.21899726,8,547.4931507,82
GC1045,130,0.593205479,8,1483.013699,82
GC1045,132.5,1.603178082,8,4007.945205,82
GC1045,135,4.309589041,8,10773.9726,82
GC1045,137.5,11.43452055,8,28586.30137,82
GC1045,140,29.38356164,8,73458.90411,82
GC1045,142.5,69.93150685,8,174828.7671,82
GC1045,145,140.2931507,8,350732.8767,82
GC1045,147.5,185.8356164,8,464589.0411,82
GC1045,150,62.12876712,8,155321.9178,82
GC1045,152.5,5.654520548,8,14136.30137,82
GC1045,155,0.374109589,8,935.2739726,82
GC1045,157.5,0.022606301,8,56.51575342,82
GC1045,160,0.001301014,8,3.252534247,82
GC1045,162.5,7.25E-05,8,0.181280822,82
GC1045,165,3.95E-06,8,0.009878082,82
GC1045,167.5,2.12E-07,8,0.000529459,82
GC1045,170,1.12E-08,8,2.80E-05,82
GC1045,172.5,5.88E-10,8,1.47E-06,82
GC1045,175,3.06E-11,8,7.65E-08,82
GC1045,100,0.000211751,7,0.529376712,82
GC1045,102.5,0.000574932,7,1.437328767,82
GC1045,105,0.001560822,7,3.902054795,82
GC1045,107.5,0.004236986,7,10.59246575,82
GC1045,110,0.011500274,7,28.75068493,82
GC1045,112.5,0.031210959,7,78.02739726,82
GC1045,115,0.084676712,7,211.6917808,82
GC1045,117.5,0.229616438,7,574.0410959,82
GC1045,120,0.621972603,7,1554.931507,82
GC1045,122.5,1.680767123,7,4201.917808,82
GC1045,125,4.516712329,7,11291.78082,82
GC1045,127.5,11.97479452,7,29936.9863,82
GC1045,130,30.70958904,7,76773.9726,82
GC1045,132.5,72.74246575,7,181856.1644,82
GC1045,135,144.5616438,7,361404.1096,82
GC1045,137.5,187.490411,7,468726.0274,82
GC1045,140,60,7,150000,82
GC1045,142.5,5.352876712,7,13382.19178,82
GC1045,145,0.351643836,7,879.109589,82
GC1045,147.5,0.021159452,7,52.89863014,82
GC1045,150,0.001214219,7,3.035547945,82
GC1045,152.5,6.75E-05,7,0.168821918,82
GC1045,155,3.67E-06,7,0.009184932,82
GC1045,157.5,1.97E-07,7,0.000491692,82
GC1045,160,1.04E-08,7,2.60E-05,82
GC1045,162.5,5.45E-10,7,1.36E-06,82
GC1045,165,2.84E-11,7,7.09E-08,82
GC1045,167.5,1.47E-12,7,3.67E-09,82
GC1045,170,7.55E-14,7,1.89E-10,82
GC1045,172.5,3.87E-15,7,9.69E-12,82
GC1045,175,1.98E-16,7,4.95E-13,82
GC1045,90,0.000229362,6,0.57340411,82
GC1045,92.5,0.00062274,6,1.556849315,82
GC1045,95,0.001690712,6,4.226780822,82
GC1045,97.5,0.004589863,6,11.47465753,82
GC1045,100,0.012458904,6,31.14726027,82
GC1045,102.5,0.033813699,6,84.53424658,82
GC1045,105,0.091742466,6,229.3561644,82
GC1045,107.5,0.248780822,6,621.9520548,82
GC1045,110,0.673835616,6,1684.589041,82
GC1045,112.5,1.820465753,6,4551.164384,82
GC1045,115,4.889041096,6,12222.60274,82
GC1045,117.5,12.94109589,6,32352.73973,82
GC1045,120,33.05753425,6,82643.83562,82
GC1045,122.5,77.60547945,6,194013.6986,82
GC1045,125,151.4520548,6,378630.137,82
GC1045,127.5,187.0493151,6,467623.2877,82
GC1045,130,54.04109589,6,135102.7397,82
GC1045,132.5,4.639178082,6,11597.94521,82
GC1045,135,0.301452055,6,753.630137,82
GC1045,137.5,0.018032603,6,45.08150685,82
GC1045,140,0.001030685,6,2.576712329,82
GC1045,142.5,5.72E-05,6,0.14289726,82
GC1045,145,3.10E-06,6,0.007757534,82
GC1045,147.5,1.66E-07,6,0.00041463,82
GC1045,150,8.76E-09,6,2.19E-05,82
GC1045,152.5,4.59E-10,6,1.15E-06,82
GC1045,155,2.38E-11,6,5.96E-08,82
GC1045,80,0.000228041,5,0.57010274,82
GC1045,82.5,0.000619178,5,1.547945205,82
GC1045,85,0.001681014,5,4.202534247,82
GC1045,87.5,0.004563562,5,11.40890411,82
GC1045,90,0.012387397,5,30.96849315,82
GC1045,92.5,0.033619178,5,84.04794521,82
GC1045,95,0.091219178,5,228.0479452,82
GC1045,97.5,0.247372603,5,618.4315068,82
GC1045,100,0.670082192,5,1675.205479,82
GC1045,102.5,1.810520548,5,4526.30137,82
GC1045,105,4.863287671,5,12158.21918,82
GC1045,107.5,12.87780822,5,32194.52055,82
GC1045,110,32.91780822,5,82294.52055,82
GC1045,112.5,77.39178082,5,193479.4521,82
GC1045,115,151.6164384,5,379041.0959,82
GC1045,117.5,191.2027397,5,478006.8493,82
GC1045,120,58.01917808,5,145047.9452,82
GC1045,122.5,5.041369863,5,12603.42466,82
GC1045,125,0.327561644,5,818.9041096,82
GC1045,127.5,0.019575342,5,48.93835616,82
GC1045,130,0.001117863,5,2.794657534,82
GC1045,132.5,6.19E-05,5,0.154869863,82
GC1045,135,3.36E-06,5,0.00840274,82
GC1045,137.5,1.80E-07,5,0.000448788,82
GC1045,140,9.63E-09,5,2.41E-05,82
GC1045,142.5,3.59E-10,5,8.97E-07,82
GC1045,145,6.86E-11,5,1.72E-07,82
GC1045,147.5,3.43E-12,5,8.57E-09,82
GC1045,150,6.21E-14,5,1.55E-10,82
GC1045,152.5,5.50E-14,5,1.38E-10,82
GC1045,155,5.58E-15,5,1.39E-11,82
GC1045,157.5,3.38E-16,5,8.44E-13,82
GC1045,160,6.36E-17,5,1.59E-13,82
GC1045,162.5,1.51E-18,5,3.78E-15,82
GC1045,165,2.38E-20,5,5.96E-17,82
GC1045,167.5,1.72E-22,5,4.29E-19,82
GC1045,170,2.23E-22,5,5.58E-19,82
GC1045,172.5,2.51E-23,5,6.28E-20,82
GC1045,175,2.06E-25,5,5.16E-22,82
GC1045,70,0.000234595,4,0.586486301,82
GC1045,72.5,0.000636986,4,1.592465753,82
GC1045,75,0.001729397,4,4.323493151,82
GC1045,77.5,0.004694795,4,11.7369863,82
GC1045,80,0.012744384,4,31.8609589,82
GC1045,82.5,0.034589041,4,86.47260274,82
GC1045,85,0.093852055,4,234.630137,82
GC1045,87.5,0.254515068,4,636.2876712,82
GC1045,90,0.689424658,4,1723.561644,82
GC1045,92.5,1.862739726,4,4656.849315,82
GC1045,95,5.002739726,4,12506.84932,82
GC1045,97.5,13.24109589,4,33102.73973,82
GC1045,100,33.80547945,4,84513.69863,82
GC1045,102.5,79.25753425,4,198143.8356,82
GC1045,105,154.4821918,4,386205.4795,82
GC1045,107.5,193.3917808,4,483479.4521,82
GC1045,110,58.01643836,4,145041.0959,82
GC1045,112.5,5.002191781,4,12505.47945,82
GC1045,115,0.323643836,4,809.109589,82
GC1045,117.5,0.019287123,4,48.21780822,82
GC1045,120,0.001099178,4,2.747945205,82
GC1045,122.5,6.08E-05,4,0.152054795,82
GC1045,125,3.30E-06,4,0.008240411,82
GC1045,127.5,1.76E-07,4,0.000439822,82
GC1045,130,9.28E-09,4,2.32E-05,82
GC1045,132.5,4.86E-10,4,1.21E-06,82
GC1045,135,2.53E-11,4,6.32E-08,82
GC1045,137.5,8.78E-13,4,2.20E-09,82
GC1045,140,2.26E-12,4,5.64E-09,82
GC1045,142.5,4.46E-12,4,1.12E-08,82
GC1045,145,3.25E-12,4,8.12E-09,82
GC1045,147.5,8.96E-13,4,2.24E-09,82
GC1045,150,5.12E-14,4,1.28E-10,82
GC1045,152.5,1.29E-14,4,3.21E-11,82
GC1045,155,4.39E-16,4,1.10E-12,82
GC1045,157.5,2.45E-16,4,6.13E-13,82
GC1045,160,2.18E-17,4,5.45E-14,82
GC1045,162.5,2.17E-18,4,5.42E-15,82
GC1045,165,8.51E-21,4,2.13E-17,82
GC1045,167.5,1.01E-21,4,2.52E-18,82
GC1045,170,1.87E-22,4,4.67E-19,82
GC1045,172.5,1.59E-23,4,3.97E-20,82
GC1045,175,2.63E-25,4,6.56E-22,82
GC1045,50,4.41E-06,3,0.011023973,82
GC1045,52.5,1.20E-05,3,0.029941781,82
GC1045,55,3.25E-05,3,0.081315068,82
GC1045,57.5,8.83E-05,3,0.220821918,82
GC1045,60,0.000239849,3,0.599623288,82
GC1045,62.5,0.000651233,3,1.628082192,82
GC1045,65,0.001768137,3,4.420342466,82
GC1045,67.5,0.004800274,3,12.00068493,82
GC1045,70,0.013030411,3,32.5760274,82
GC1045,72.5,0.035367123,3,88.41780822,82
GC1045,75,0.095961644,3,239.9041096,82
GC1045,77.5,0.260238356,3,650.5958904,82
GC1045,80,0.704931507,3,1762.328767,82
GC1045,82.5,1.90460274,3,4761.506849,82
GC1045,85,5.114794521,3,12786.9863,82
GC1045,87.5,13.53287671,3,33832.19178,82
GC1045,90,34.52054795,3,86301.36986,82
GC1045,92.5,80.76164384,3,201904.1096,82
GC1045,95,156.8630137,3,392157.5342,82
GC1045,97.5,195.8876712,3,489719.1781,82
GC1045,100,58.72876712,3,146821.9178,82
GC1045,102.5,5.043561644,3,12608.90411,82
GC1045,105,0.325232877,3,813.0821918,82
GC1045,107.5,0.019333973,3,48.33493151,82
GC1045,110,0.001099918,3,2.749794521,82
GC1045,112.5,6.08E-05,3,0.151952055,82
GC1045,115,3.29E-06,3,0.008226712,82
GC1045,117.5,1.75E-07,3,0.00043874,82
GC1045,120,9.25E-09,3,2.31E-05,82
GC1045,122.5,4.84E-10,3,1.21E-06,82
GC1045,125,2.51E-11,3,6.28E-08,82
GC1045,127.5,1.30E-12,3,3.24E-09,82
GC1045,130,6.67E-14,3,1.67E-10,82
GC1045,132.5,3.04E-15,3,7.60E-12,82
GC1045,135,6.39E-15,3,1.60E-11,82
GC1045,137.5,6.44E-14,3,1.61E-10,82
GC1045,140,3.77E-13,3,9.42E-10,82
GC1045,142.5,9.83E-13,3,2.46E-09,82
GC1045,145,9.66E-13,3,2.42E-09,82
GC1045,147.5,3.67E-13,3,9.18E-10,82
GC1045,150,3.75E-14,3,9.36E-11,82
GC1045,152.5,5.62E-15,3,1.41E-11,82
GC1045,155,2.36E-17,3,5.89E-14,82
GC1045,157.5,1.66E-16,3,4.14E-13,82
GC1045,160,1.11E-17,3,2.78E-14,82
GC1045,162.5,1.99E-18,3,4.97E-15,82
GC1045,165,1.76E-21,3,4.41E-18,82
GC1045,167.5,3.27E-22,3,8.17E-19,82
GC1045,170,1.22E-22,3,3.06E-19,82
GC1045,172.5,1.05E-23,3,2.62E-20,82
GC1045,175,4.83E-25,3,1.21E-21,82
GC1045,0,1.32E-09,0,3.31E-06,82
GC1045,2.5,4.08E-09,0,1.02E-05,82
GC1045,5,1.13E-08,0,2.82E-05,82
GC1045,7.5,3.07E-08,0,7.67E-05,82
GC1045,10,8.34E-08,0,0.000208521,82
GC1045,12.5,2.27E-07,0,0.000566452,82
GC1045,15,6.15E-07,0,0.001538699,82
GC1045,17.5,1.67E-06,0,0.004179521,82
GC1045,20,4.54E-06,0,0.011352055,82
GC1045,22.5,1.23E-05,0,0.030832192,82
GC1045,25,3.35E-05,0,0.083732877,82
GC1045,27.5,9.10E-05,0,0.22739726,82
GC1045,30,0.000246995,0,0.617486301,82
GC1045,32.5,0.000670658,0,1.676643836,82
GC1045,35,0.001820822,0,4.552054795,82
GC1045,37.5,0.004943288,0,12.35821918,82
GC1045,40,0.013418356,0,33.54589041,82
GC1045,42.5,0.036419178,0,91.04794521,82
GC1045,45,0.098819178,0,247.0479452,82
GC1045,47.5,0.267994521,0,669.9863014,82
GC1045,50,0.726,0,1815,82
GC1045,52.5,1.961643836,0,4904.109589,82
GC1045,55,5.268219178,0,13170.54795,82
GC1045,57.5,13.9369863,0,34842.46575,82
GC1045,60,35.5260274,0,88815.06849,82
GC1045,62.5,82.97534247,0,207438.3562,82
GC1045,65,160.9506849,0,402376.7123,82
GC1045,67.5,205.1506849,0,512876.7123,82
GC1045,70,65.52328767,0,163808.2192,82
GC1045,72.5,5.688767123,0,14221.91781,82
GC1045,75,0.36490411,0,912.260274,82
GC1045,77.5,0.021586301,0,53.96575342,82
GC1045,80,0.001223342,0,3.058356164,82
GC1045,82.5,6.74E-05,0,0.168506849,82
GC1045,85,3.64E-06,0,0.00910137,82
GC1045,87.5,1.94E-07,0,0.000484534,82
GC1045,90,1.02E-08,0,2.55E-05,82
GC1045,92.5,5.33E-10,0,1.33E-06,82
GC1045,95,2.76E-11,0,6.91E-08,82
GC1045,97.5,1.43E-12,0,3.57E-09,82
GC1045,100,7.34E-14,0,1.83E-10,82
GC1045,102.5,3.76E-15,0,9.40E-12,82
GC1045,105,1.92E-16,0,4.80E-13,82
GC1045,107.5,9.79E-18,0,2.45E-14,82
GC1045,110,4.98E-19,0,1.25E-15,82
GC1045,112.5,2.53E-20,0,6.33E-17,82
GC1045,115,1.29E-21,0,3.22E-18,82
GC1045,117.5,6.39E-23,0,1.60E-19,82
GC1045,120,4.79E-24,0,1.20E-20,82
GC1045,122.5,4.02E-23,0,1.01E-19,82
GC1045,125,2.48E-21,0,6.19E-18,82
GC1045,127.5,1.13E-19,0,2.82E-16,82
GC1045,130,3.76E-18,0,9.39E-15,82
GC1045,132.5,9.00E-17,0,2.25E-13,82
GC1045,135,1.49E-15,0,3.73E-12,82
GC1045,137.5,1.61E-14,0,4.03E-11,82
GC1045,140,1.02E-13,0,2.55E-10,82
GC1045,142.5,3.12E-13,0,7.80E-10,82
GC1045,145,3.77E-13,0,9.42E-10,82
GC1045,147.5,1.79E-13,0,4.47E-10,82
GC1045,150,2.53E-14,0,6.33E-11,82
GC1045,152.5,2.70E-15,0,6.76E-12,82
GC1045,155,1.28E-16,0,3.19E-13,82
GC1045,157.5,1.16E-16,0,2.90E-13,82
GC1045,160,5.91E-18,0,1.48E-14,82
GC1045,162.5,1.75E-18,0,4.37E-15,82
GC1045,165,1.25E-20,0,3.11E-17,82
GC1045,167.5,2.22E-22,0,5.55E-19,82
GC1045,170,7.92E-23,0,1.98E-19,82
GC1045,172.5,7.21E-24,0,1.80E-20,82
GC1045,175,5.91E-25,0,1.48E-21,82
GC1081,87.5,0.000182581,7,0.456452055,56
GC1081,90,0.000494767,7,1.236917808,56
GC1081,92.5,0.00134063,7,3.351575342,56
GC1081,95,0.003632329,7,9.080821918,56
GC1081,97.5,0.009840274,7,24.60068493,56
GC1081,100,0.026652329,7,66.63082192,56
GC1081,102.5,0.072164384,7,180.4109589,56
GC1081,105,0.195263014,7,488.1575342,56
GC1081,107.5,0.527726027,7,1319.315068,56
GC1081,110,1.422794521,7,3556.986301,56
GC1081,112.5,3.815342466,7,9538.356164,56
GC1081,115,10.10383562,7,25259.58904,56
GC1081,117.5,25.95561644,7,64889.0411,56
GC1081,120,61.95616438,7,154890.411,56
GC1081,122.5,124.4465753,7,311116.4384,56
GC1081,125,152.4712329,7,381178.0822,56
GC1081,127.5,42.23835616,7,105595.8904,56
GC1081,130,3.798082192,7,9495.205479,56
GC1081,132.5,0.259134247,7,647.8356164,56
GC1081,135,0.01607863,7,40.19657534,56
GC1081,137.5,0.000944712,7,2.361780822,56
GC1081,140,5.35E-05,7,0.133794521,56
GC1081,142.5,2.95E-06,7,0.007384932,56
GC1081,145,1.60E-07,7,0.000399959,56
GC1081,147.5,8.54E-09,7,2.14E-05,56
GC1081,150,4.51E-10,7,1.13E-06,56
GC1081,37.5,0.00019643,2,0.491075342,56
GC1081,40,0.000532411,2,1.331027397,56
GC1081,42.5,0.001442904,2,3.607260274,56
GC1081,45,0.003910137,2,9.775342466,56
GC1081,47.5,0.010595616,2,26.4890411,56
GC1081,50,0.02870411,2,71.76027397,56
GC1081,52.5,0.077742466,2,194.3561644,56
GC1081,55,0.210424658,2,526.0616438,56
GC1081,57.5,0.56890411,2,1422.260274,56
GC1081,60,1.534273973,2,3835.684932,56
GC1081,62.5,4.115342466,2,10288.35616,56
GC1081,65,10.89534247,2,27238.35616,56
GC1081,67.5,27.94794521,2,69869.86301,56
GC1081,70,66.43287671,2,166082.1918,56
GC1081,72.5,132.6191781,2,331547.9452,56
GC1081,75,164.8684932,2,412171.2329,56
GC1081,77.5,47.1890411,2,117972.6027,56
GC1081,80,4.195342466,2,10488.35616,56
GC1081,82.5,0.281643836,2,704.109589,56
GC1081,85,0.01726,2,43.15,56
GC1081,87.5,0.001004658,2,2.511643836,56
GC1081,90,5.65E-05,2,0.141260274,56
GC1081,92.5,3.10E-06,2,0.00775411,56
GC1081,95,1.67E-07,2,0.000418116,56
GC1081,97.5,8.90E-09,2,2.22E-05,56
GC1081,100,4.68E-10,2,1.17E-06,56
GC1081,102.5,2.45E-11,2,6.12E-08,56
GC1081,105,1.27E-12,2,3.17E-09,56
GC1081,107.5,6.55E-14,2,1.64E-10,56
GC1081,110,3.37E-15,2,8.43E-12,56
GC1081,112.5,1.73E-16,2,4.32E-13,56
GC1081,115,8.83E-18,2,2.21E-14,56
GC1081,117.5,4.50E-19,2,1.13E-15,56
GC1081,120,2.29E-20,2,5.73E-17,56
GC1081,122.5,1.17E-21,2,2.91E-18,56
GC1081,125,4.99E-23,2,1.25E-19,56
GC1081,127.5,3.49E-22,2,8.73E-19,56
GC1081,130,9.53E-21,2,2.38E-17,56
GC1081,132.5,1.85E-19,2,4.63E-16,56
GC1081,135,2.41E-18,2,6.01E-15,56
GC1081,137.5,1.92E-17,2,4.79E-14,56
GC1081,140,7.85E-17,2,1.96E-13,56
GC1081,142.5,1.05E-16,2,2.64E-13,56
GC1081,145,4.94E-18,2,1.23E-14,56
GC1081,147.5,1.16E-17,2,2.90E-14,56
GC1081,150,9.72E-18,2,2.43E-14,56
GC1081,27.5,0.000189649,1,0.474123288,56
GC1081,30,0.000514027,1,1.285068493,56
GC1081,32.5,0.001393151,1,3.482876712,56
GC1081,35,0.003775342,1,9.438356164,56
GC1081,37.5,0.010229863,1,25.57465753,56
GC1081,40,0.027715068,1,69.28767123,56
GC1081,42.5,0.075063014,1,187.6575342,56
GC1081,45,0.203189041,1,507.9726027,56
GC1081,47.5,0.54939726,1,1373.493151,56
GC1081,50,1.482136986,1,3705.342466,56
GC1081,52.5,3.977260274,1,9943.150685,56
GC1081,55,10.54054795,1,26351.36986,56
GC1081,57.5,27.09287671,1,67732.19178,56
GC1081,60,64.70410959,1,161760.274,56
GC1081,62.5,130.6109589,1,326527.3973,56
GC1081,65,169.8027397,1,424506.8493,56
GC1081,67.5,53.34794521,1,133369.863,56
GC1081,70,4.872328767,1,12180.82192,56
GC1081,72.5,0.32830137,1,820.7534247,56
GC1081,75,0.020135616,1,50.3390411,56
GC1081,77.5,0.001172329,1,2.930821918,56
GC1081,80,6.59E-05,1,0.164849315,56
GC1081,82.5,3.62E-06,1,0.00904863,56
GC1081,85,1.95E-07,1,0.00048787,56
GC1081,87.5,1.04E-08,1,2.60E-05,56
GC1081,90,5.47E-10,1,1.37E-06,56
GC1081,92.5,2.85E-11,1,7.13E-08,56
GC1081,95,1.49E-12,1,3.73E-09,56
GC1081,97.5,7.57E-14,1,1.89E-10,56
GC1081,100,3.70E-15,1,9.25E-12,56
GC1081,102.5,2.35E-16,1,5.86E-13,56
GC1081,105,7.65E-18,1,1.91E-14,56
GC1081,107.5,5.39E-19,1,1.35E-15,56
GC1081,110,3.24E-20,1,8.10E-17,56
GC1081,112.5,2.03E-21,1,5.07E-18,56
GC1081,115,1.49E-22,1,3.73E-19,56
GC1081,117.5,3.75E-24,1,9.38E-21,56
GC1081,120,3.12E-25,1,7.81E-22,56
GC1081,122.5,1.20E-25,1,3.01E-22,56
GC1081,125,7.51E-24,1,1.88E-20,56
GC1081,127.5,2.82E-22,1,7.05E-19,56
GC1081,130,7.75E-21,1,1.94E-17,56
GC1081,132.5,1.51E-19,1,3.77E-16,56
GC1081,135,1.97E-18,1,4.92E-15,56
GC1081,137.5,1.58E-17,1,3.95E-14,56
GC1081,140,6.56E-17,1,1.64E-13,56
GC1081,142.5,9.05E-17,1,2.26E-13,56
GC1081,145,4.97E-18,1,1.24E-14,56
GC1081,147.5,1.04E-17,1,2.59E-14,56
GC1081,150,8.82E-18,1,2.21E-14,56
GC1081,0,1.46E-07,0,0.000365075,56
GC1081,2.5,4.50E-07,0,0.001124589,56
GC1081,5,1.24E-06,0,0.00309911,56
GC1081,7.5,3.37E-06,0,0.008421918,56
GC1081,10,9.14E-06,0,0.022841096,56
GC1081,12.5,2.48E-05,0,0.061928082,56
GC1081,15,6.72E-05,0,0.167890411,56
GC1081,17.5,0.000182041,0,0.45510274,56
GC1081,20,0.000493425,0,1.233561644,56
GC1081,22.5,0.001337288,0,3.343219178,56
GC1081,25,0.00362411,0,9.060273973,56
GC1081,27.5,0.009819726,0,24.54931507,56
GC1081,30,0.026603288,0,66.50821918,56
GC1081,32.5,0.072052055,0,180.130137,56
GC1081,35,0.195049315,0,487.6232877,56
GC1081,37.5,0.527452055,0,1318.630137,56
GC1081,40,1.423260274,0,3558.150685,56
GC1081,42.5,3.821369863,0,9553.424658,56
GC1081,45,10.13753425,0,25343.83562,56
GC1081,47.5,26.11671233,0,65291.78082,56
GC1081,50,62.69589041,0,156739.726,56
GC1081,52.5,128.0794521,0,320198.6301,56
GC1081,55,174.0931507,0,435232.8767,56
GC1081,57.5,60.63287671,0,151582.1918,56
GC1081,60,5.725479452,0,14313.69863,56
GC1081,62.5,0.38769863,0,969.2465753,56
GC1081,65,0.023809041,0,59.52260274,56
GC1081,67.5,0.001386932,0,3.467328767,56
GC1081,70,7.80E-05,0,0.195068493,56
GC1081,72.5,4.28E-06,0,0.010708219,56
GC1081,75,2.31E-07,0,0.00057739,56
GC1081,77.5,1.23E-08,0,3.07E-05,56
GC1081,80,6.46E-10,0,1.62E-06,56
GC1081,82.5,3.39E-11,0,8.48E-08,56
GC1081,85,1.76E-12,0,4.40E-09,56
GC1081,87.5,8.33E-14,0,2.08E-10,56
GC1081,90,5.01E-15,0,1.25E-11,56
GC1081,92.5,1.17E-15,0,2.92E-12,56
GC1081,95,8.05E-16,0,2.01E-12,56
GC1081,97.5,1.88E-16,0,4.69E-13,56
GC1081,100,2.38E-17,0,5.94E-14,56
GC1081,102.5,1.11E-17,0,2.77E-14,56
GC1081,105,1.31E-18,0,3.28E-15,56
GC1081,107.5,4.44E-20,0,1.11E-16,56
GC1081,110,3.15E-21,0,7.89E-18,56
GC1081,112.5,2.28E-22,0,5.69E-19,56
GC1081,115,2.75E-23,0,6.88E-20,56
GC1081,117.5,1.88E-24,0,4.69E-21,56
GC1081,120,6.17E-27,0,1.54E-23,56
